Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status,Valuation_Multiple,Burn_Multiple,Layoff_Ratio,Runway_Health
E61203D5,FinTech,2014,China,Shenzhen,Series A,13.46,112.67,17.29,0.79,15.1,48,7,41,Corporate VC (e.g. Google Ventures),High,Independent,6.516483516483517,0.55,0.1458,Moderado (6-18m)
575EA69F,HealthTech,2019,China,Beijing,Seed,0.44,16.62,2.51,0.31,1.1,20,0,20,Tier 3 (Angel/Seed),Low,Independent,6.621513944223109,1.48,0.0,Crítico (< 6m)
4085458D,Robotics,2023,USA,Miami,Series A,6.02,53.81,3.35,0.45,10.9,33,0,33,Tier 3 (Angel/Seed),High,Independent,16.062686567164178,1.61,0.0,Moderado (6-18m)
550A115C,Generative AI,2020,India,Bengaluru,Seed,16.77,92.54,3.84,1.1,14.0,55,0,55,Tier 2 (Mid-size VC),High,IPO,24.098958333333336,3.44,0.0,Moderado (6-18m)
69784C89,SpaceTech,2020,China,Shenzhen,Seed,1.43,25.38,1.08,0.38,3.0,33,0,33,Tier 2 (Mid-size VC),Medium,Independent,23.499999999999996,4.22,0.0,Crítico (< 6m)
62135F3E,Web3/Crypto,2015,USA,Miami,Series A,3.24,34.28,1.23,0.41,6.4,26,22,4,Corporate VC (e.g. Google Ventures),Medium,Acquired (Fire Sale),27.869918699186993,4.0,0.8462,Moderado (6-18m)
07C4D9E1,SpaceTech,2015,USA,Austin,Series B,21.31,193.19,10.08,2.16,9.4,162,79,83,Tier 3 (Angel/Seed),Low,Independent,19.165674603174605,2.57,0.4877,Moderado (6-18m)
81A1F9FE,FinTech,2019,USA,San Francisco,Seed,0.46,10.86,0.8,0.31,1.1,27,0,27,Tier 2 (Mid-size VC),High,Independent,13.575,4.65,0.0,Crítico (< 6m)
6C84A8CE,ClimateTech,2023,USA,Austin,Seed,0.0,39.22,2.36,0.56,0.0,47,22,25,Bootstrapped,Medium,Independent,16.61864406779661,2.85,0.4681,Crítico (< 6m)
8C8DA4A9,HealthTech,2019,UK,Cambridge,Series B,6.41,39.86,4.98,1.11,5.3,56,0,56,Corporate VC (e.g. Google Ventures),High,Independent,8.004016064257028,2.67,0.0,Crítico (< 6m)
7B02F98B,Web3/Crypto,2022,France,Paris,Series B,59.61,330.83,22.85,1.61,34.9,138,0,138,Tier 3 (Angel/Seed),High,Independent,14.478336980306343,0.85,0.0,Saludable (> 18m)
9B4563BE,Web3/Crypto,2015,India,Hyderabad,Seed,0.48,21.83,1.02,0.12,2.2,9,6,3,Tier 2 (Mid-size VC),Medium,Acquired (Fire Sale),21.401960784313722,1.41,0.6667,Crítico (< 6m)
7CBAB631,Robotics,2020,China,Beijing,Seed,2.05,26.94,1.76,1.0,1.9,53,0,53,Tier 2 (Mid-size VC),High,Independent,15.306818181818182,6.82,0.0,Crítico (< 6m)
AEE82485,HealthTech,2020,USA,Miami,Seed,0.39,13.42,1.32,0.42,0.8,41,0,41,Corporate VC (e.g. Google Ventures),Medium,Closed,10.166666666666666,3.82,0.0,Crítico (< 6m)
C2AC2DC6,SpaceTech,2022,USA,Miami,Series C+,137.66,962.97,73.49,6.67,20.3,474,113,361,Tier 3 (Angel/Seed),High,Independent,13.103415430670841,1.09,0.2384,Saludable (> 18m)
582E44F6,Robotics,2012,UK,Cambridge,Series B,37.19,458.69,36.68,3.26,11.1,167,85,82,Corporate VC (e.g. Google Ventures),High,Acquired (Fire Sale),12.505179934569247,1.07,0.509,Moderado (6-18m)
2DE834F5,Generative AI,2016,USA,Seattle,Pre-IPO,355.24,3283.47,446.24,10.69,32.9,832,0,832,Corporate VC (e.g. Google Ventures),High,Independent,7.3580808533524555,0.29,0.0,Saludable (> 18m)
99E9D2C9,FinTech,2017,USA,New York,Series B,6.92,56.02,1.93,0.35,15.4,32,0,32,Tier 3 (Angel/Seed),High,Acquired,29.0259067357513,2.18,0.0,Moderado (6-18m)
78CDDECF,FinTech,2023,UK,Oxford,Pre-IPO,117.43,638.67,29.0,1.73,64.2,157,0,157,Tier 3 (Angel/Seed),Medium,Independent,22.02310344827586,0.72,0.0,Saludable (> 18m)
FDBD75B2,Generative AI,2016,USA,San Francisco,Series A,23.77,94.82,8.08,1.05,20.7,89,0,89,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,11.735148514851485,1.56,0.0,Saludable (> 18m)
D2436454,Robotics,2013,USA,Miami,Series A,5.24,33.09,2.18,0.44,9.7,28,0,28,Tier 3 (Angel/Seed),High,Independent,15.178899082568808,2.42,0.0,Moderado (6-18m)
518DC946,Autonomous Vehicles,2020,USA,Austin,Series B,6.51,62.35,2.58,0.84,6.9,46,19,27,Tier 2 (Mid-size VC),Low,Independent,24.166666666666668,3.91,0.413,Moderado (6-18m)
E788B69E,Robotics,2020,USA,Miami,Seed,1.62,30.99,1.18,0.58,2.4,49,0,49,Tier 3 (Angel/Seed),Medium,Independent,26.26271186440678,5.9,0.0,Crítico (< 6m)
5464B461,Generative AI,2021,China,Shanghai,Seed,2.93,42.61,1.62,0.47,5.1,43,20,23,Tier 2 (Mid-size VC),Medium,Independent,26.30246913580247,3.48,0.4651,Crítico (< 6m)
DBDD67C2,HealthTech,2023,USA,New York,Seed,2.69,23.51,1.02,0.3,6.7,17,10,7,Tier 3 (Angel/Seed),High,Closed,23.04901960784314,3.53,0.5882,Moderado (6-18m)
B73A0E54,Web3/Crypto,2020,USA,Austin,Series A,20.93,251.52,18.97,2.63,7.7,161,116,45,Tier 3 (Angel/Seed),Medium,Closed,13.258829731154457,1.66,0.7205,Moderado (6-18m)
0971877E,Robotics,2023,USA,New York,Series A,8.05,57.78,2.07,0.94,7.7,57,0,57,Tier 3 (Angel/Seed),Low,Acquired,27.91304347826087,5.45,0.0,Moderado (6-18m)
23CF914D,ClimateTech,2021,USA,Seattle,Series A,4.71,55.29,6.89,0.77,5.4,40,0,40,Tier 3 (Angel/Seed),High,Acquired,8.02467343976778,1.34,0.0,Crítico (< 6m)
C7C37388,Cybersecurity,2018,France,Paris,Series C+,26.34,289.67,11.26,2.01,12.5,107,0,107,Tier 3 (Angel/Seed),High,Independent,25.725577264653644,2.14,0.0,Moderado (6-18m)
4E60AF46,Robotics,2023,USA,Seattle,Series C+,24.25,270.66,19.43,0.97,22.7,79,0,79,Tier 3 (Angel/Seed),Medium,Independent,13.930005146680392,0.6,0.0,Saludable (> 18m)
4FF8CC76,Cybersecurity,2020,USA,Austin,Post-IPO,397.26,4529.59,244.48,8.8,44.6,849,0,849,Tier 3 (Angel/Seed),Medium,Closed,18.527446007853406,0.43,0.0,Saludable (> 18m)
73075C73,HealthTech,2019,UK,Cambridge,Series A,11.06,51.46,1.99,0.84,11.8,50,0,50,Corporate VC (e.g. Google Ventures),High,Independent,25.85929648241206,5.07,0.0,Moderado (6-18m)
CE5E711C,ClimateTech,2020,USA,San Francisco,Seed,1.09,19.13,0.73,0.31,2.7,25,7,18,Tier 3 (Angel/Seed),Medium,Independent,26.205479452054792,5.1,0.28,Crítico (< 6m)
5C2A027F,ClimateTech,2019,China,Beijing,Seed,1.21,17.73,2.46,0.5,2.0,49,18,31,Tier 2 (Mid-size VC),Medium,Closed,7.207317073170732,2.44,0.3673,Crítico (< 6m)
2CEE39DE,FinTech,2015,USA,Austin,Seed,0.8,22.5,2.99,0.39,1.6,30,8,22,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,7.525083612040134,1.57,0.2667,Crítico (< 6m)
3E78DD66,Generative AI,2021,Japan,Kyoto,Seed,4.1,60.3,3.5,0.35,9.1,18,0,18,Tier 3 (Angel/Seed),High,Closed,17.228571428571428,1.2,0.0,Moderado (6-18m)
8BDDE959,EdTech,2021,Singapore,Singapore,Series A,4.21,59.12,4.74,0.28,11.1,17,0,17,Tier 2 (Mid-size VC),High,Independent,12.472573839662447,0.71,0.0,Moderado (6-18m)
758255A0,SpaceTech,2021,UK,London,Seed,7.7,44.02,1.55,0.25,22.0,13,0,13,Tier 2 (Mid-size VC),Low,Independent,28.400000000000002,1.94,0.0,Saludable (> 18m)
DA8DB07B,Generative AI,2017,India,Mumbai,Series B,141.89,746.92,56.99,6.86,20.4,504,0,504,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,13.106158975258817,1.44,0.0,Saludable (> 18m)
41052305,Generative AI,2023,USA,Seattle,Series A,14.33,152.3,15.69,0.79,16.1,45,0,45,Tier 3 (Angel/Seed),Low,Closed,9.706819630337796,0.6,0.0,Moderado (6-18m)
F4CFEE6B,FinTech,2013,Singapore,Singapore,Series A,8.34,114.3,5.89,0.57,12.4,41,0,41,Corporate VC (e.g. Google Ventures),Medium,Independent,19.405772495755517,1.16,0.0,Moderado (6-18m)
DB44923B,ClimateTech,2018,USA,San Francisco,Seed,5.48,58.74,4.63,0.33,12.7,25,10,15,Tier 2 (Mid-size VC),Low,Independent,12.686825053995682,0.86,0.4,Moderado (6-18m)
64212FC3,Generative AI,2018,USA,Miami,Seed,7.34,57.39,5.45,0.61,10.3,61,0,61,Corporate VC (e.g. Google Ventures),High,Acquired,10.530275229357798,1.34,0.0,Moderado (6-18m)
C51BE718,FinTech,2013,USA,Boston,Series A,3.86,38.32,1.6,0.57,5.8,56,0,56,Tier 2 (Mid-size VC),High,Independent,23.95,4.27,0.0,Crítico (< 6m)
FD07FE5E,Robotics,2019,USA,San Francisco,Seed,1.83,15.72,1.84,0.34,4.2,17,0,17,Tier 3 (Angel/Seed),High,IPO,8.543478260869565,2.22,0.0,Crítico (< 6m)
F2E01CDE,ClimateTech,2020,China,Shanghai,Series B,372.19,1930.05,158.36,15.32,24.1,1297,0,1297,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,12.187736802222782,1.16,0.0,Saludable (> 18m)
5A753F06,Generative AI,2022,USA,New York,Post-IPO,1842.4,21176.19,734.92,175.66,10.5,9441,0,9441,Tier 2 (Mid-size VC),High,Independent,28.81427910520873,2.87,0.0,Moderado (6-18m)
654500C6,ClimateTech,2024,UK,Oxford,Series A,5.5,38.79,1.34,0.89,5.6,59,15,44,Tier 2 (Mid-size VC),Low,Closed,28.947761194029848,7.97,0.2542,Crítico (< 6m)
5EAF5C25,HealthTech,2021,USA,Boston,Series B,59.28,376.87,50.38,3.83,15.1,205,0,205,Tier 2 (Mid-size VC),High,Closed,7.480547836443033,0.91,0.0,Moderado (6-18m)
C2C569AB,Web3/Crypto,2019,Israel,Tel Aviv,Series A,2.17,30.08,4.36,0.24,6.4,19,12,7,Tier 2 (Mid-size VC),High,Acquired (Fire Sale),6.899082568807339,0.66,0.6316,Moderado (6-18m)
71E7B22D,Generative AI,2021,China,Shenzhen,Series B,23.65,145.49,5.88,1.29,17.0,120,36,84,Tier 3 (Angel/Seed),High,Acquired,24.743197278911566,2.63,0.3,Moderado (6-18m)
74FD989F,SpaceTech,2021,UK,Oxford,Series B,20.26,98.23,3.37,1.58,12.1,103,0,103,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,29.148367952522257,5.63,0.0,Moderado (6-18m)
DA7303A8,Generative AI,2019,China,Hangzhou,Series C+,41.21,309.66,27.37,4.17,9.7,226,0,226,Corporate VC (e.g. Google Ventures),Medium,Independent,11.313847278041653,1.83,0.0,Moderado (6-18m)
C76CA9B0,Web3/Crypto,2021,Israel,Tel Aviv,Series B,27.73,104.0,6.63,0.62,38.5,58,29,29,Tier 3 (Angel/Seed),High,Independent,15.686274509803923,1.12,0.5,Saludable (> 18m)
217F498B,Autonomous Vehicles,2019,USA,Seattle,Series B,6.06,49.87,2.21,0.97,5.7,50,0,50,Tier 2 (Mid-size VC),High,Independent,22.565610859728505,5.27,0.0,Crítico (< 6m)
1487991E,Robotics,2019,USA,Miami,Series A,2.72,28.95,1.22,0.42,5.2,34,0,34,Tier 3 (Angel/Seed),Low,Independent,23.729508196721312,4.13,0.0,Crítico (< 6m)
B8F71BB0,ClimateTech,2020,India,Mumbai,Series A,1.54,19.34,1.27,0.46,2.8,25,0,25,Tier 3 (Angel/Seed),High,Independent,15.228346456692913,4.35,0.0,Crítico (< 6m)
1EF42AD2,Cybersecurity,2020,India,Delhi NCR,Series A,8.83,52.97,9.64,0.63,12.1,34,0,34,Tier 3 (Angel/Seed),High,Acquired,5.494813278008298,0.78,0.0,Moderado (6-18m)
C0D009E6,FinTech,2021,USA,Boston,Series A,2.28,40.19,1.44,0.36,5.0,31,0,31,Tier 3 (Angel/Seed),High,Independent,27.90972222222222,3.0,0.0,Crítico (< 6m)
B827EB05,FinTech,2019,USA,Miami,Seed,2.45,30.3,1.02,0.73,3.0,52,16,36,Corporate VC (e.g. Google Ventures),High,Independent,29.705882352941178,8.59,0.3077,Crítico (< 6m)
BC99114D,Robotics,2020,USA,Miami,Seed,1.09,22.04,0.84,0.26,3.0,18,6,12,Corporate VC (e.g. Google Ventures),Low,Independent,26.238095238095237,3.71,0.3333,Crítico (< 6m)
86815D48,Generative AI,2022,USA,Austin,Series B,167.4,1064.76,51.4,4.87,33.7,435,0,435,Corporate VC (e.g. Google Ventures),Low,Independent,20.715175097276266,1.14,0.0,Saludable (> 18m)
71F446C3,Autonomous Vehicles,2024,Israel,Jerusalem,Series C+,36.62,175.85,31.95,1.15,29.3,78,0,78,Corporate VC (e.g. Google Ventures),Medium,Independent,5.503912363067292,0.43,0.0,Saludable (> 18m)
AF0C30AB,Autonomous Vehicles,2017,USA,Seattle,Pre-IPO,243.84,1026.45,52.9,12.0,20.2,1075,346,729,Tier 3 (Angel/Seed),Medium,Independent,19.403591682419663,2.72,0.3219,Saludable (> 18m)
1A2F2B90,ClimateTech,2016,UK,Cambridge,Series A,7.18,40.55,1.75,0.33,16.7,28,0,28,Tier 3 (Angel/Seed),High,Closed,23.17142857142857,2.26,0.0,Moderado (6-18m)
655BB8A3,SpaceTech,2020,Germany,Berlin,Seed,4.95,55.65,5.46,0.57,7.4,44,0,44,Tier 3 (Angel/Seed),High,Independent,10.192307692307692,1.25,0.0,Moderado (6-18m)
37B46598,SpaceTech,2019,USA,New York,Series C+,260.16,1465.42,145.57,8.12,31.6,752,0,752,Tier 3 (Angel/Seed),Medium,Independent,10.06677199972522,0.67,0.0,Saludable (> 18m)
133E78AE,Cybersecurity,2013,USA,New York,Series B,21.17,195.4,7.28,2.66,7.7,167,78,89,Corporate VC (e.g. Google Ventures),Low,Acquired,26.84065934065934,4.38,0.4671,Moderado (6-18m)
2980DC69,Autonomous Vehicles,2018,USA,San Francisco,Seed,3.3,32.08,1.8,0.57,4.9,32,15,17,"Tier 1 (e.g. Sequoia, a16z)",Low,IPO,17.82222222222222,3.8,0.4688,Crítico (< 6m)
19F69B5B,Autonomous Vehicles,2021,India,Delhi NCR,Series C+,76.35,748.85,83.21,4.64,16.1,236,65,171,Corporate VC (e.g. Google Ventures),High,Closed,8.99951928854705,0.67,0.2754,Moderado (6-18m)
D7A99C4A,Cybersecurity,2021,USA,San Francisco,Series A,1.68,17.98,0.81,0.57,2.5,49,19,30,Corporate VC (e.g. Google Ventures),Medium,Closed,22.197530864197528,8.44,0.3878,Crítico (< 6m)
40990DC3,ClimateTech,2019,USA,Seattle,Series C+,130.98,1439.06,50.1,6.92,18.7,629,0,629,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,28.72375249500998,1.66,0.0,Saludable (> 18m)
F9F402E4,Generative AI,2019,USA,Seattle,Seed,7.14,73.53,4.51,0.4,14.3,34,11,23,Tier 3 (Angel/Seed),High,Closed,16.303769401330378,1.06,0.3235,Moderado (6-18m)
A16970AA,Generative AI,2020,USA,New York,Series C+,0.0,11.83,0.46,0.88,0.0,45,0,45,Bootstrapped,High,Independent,25.717391304347824,22.96,0.0,Crítico (< 6m)
92EB2332,Autonomous Vehicles,2017,USA,Seattle,Series B,6.19,77.65,6.93,0.62,8.6,46,0,46,Corporate VC (e.g. Google Ventures),Low,Independent,11.204906204906207,1.07,0.0,Moderado (6-18m)
274F8967,FinTech,2020,USA,New York,Seed,3.63,23.91,1.53,0.31,8.9,18,0,18,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,15.627450980392156,2.43,0.0,Moderado (6-18m)
6D7B932C,Generative AI,2012,USA,San Francisco,Series A,5.95,78.12,6.26,0.5,9.9,43,0,43,Corporate VC (e.g. Google Ventures),Medium,Independent,12.479233226837062,0.96,0.0,Moderado (6-18m)
956E19A2,Generative AI,2019,India,Bengaluru,Series B,14.27,67.32,12.05,0.55,22.0,40,0,40,Tier 2 (Mid-size VC),High,Independent,5.586721991701244,0.55,0.0,Saludable (> 18m)
F2E7DFC2,ClimateTech,2018,USA,Miami,Seed,6.18,68.03,3.96,0.45,11.2,26,0,26,"Tier 1 (e.g. Sequoia, a16z)",Medium,IPO,17.17929292929293,1.36,0.0,Moderado (6-18m)
DF157B9C,Generative AI,2020,UK,Oxford,Series A,27.75,287.38,53.94,0.86,28.9,71,0,71,Tier 2 (Mid-size VC),High,Closed,5.327771598071932,0.19,0.0,Saludable (> 18m)
6DDE864D,Generative AI,2020,China,Beijing,Seed,1.93,37.38,1.28,0.59,2.8,48,0,48,Tier 3 (Angel/Seed),High,Independent,29.203125,5.53,0.0,Crítico (< 6m)
06998F30,FinTech,2019,Israel,Tel Aviv,Series B,25.64,250.35,11.83,1.32,18.1,103,0,103,Corporate VC (e.g. Google Ventures),High,Independent,21.162299239222314,1.34,0.0,Saludable (> 18m)
84B1E211,ClimateTech,2012,USA,San Francisco,Series A,5.2,29.42,2.99,0.48,9.0,29,0,29,Tier 2 (Mid-size VC),Low,Independent,9.839464882943144,1.93,0.0,Moderado (6-18m)
4ED2E0B2,ClimateTech,2018,USA,San Francisco,Series B,34.81,220.2,18.0,3.4,9.9,257,128,129,Tier 2 (Mid-size VC),High,Independent,12.233333333333333,2.27,0.4981,Moderado (6-18m)
FCA6562A,Robotics,2020,Canada,Vancouver,Seed,14.01,87.98,10.05,0.5,23.4,46,0,46,Tier 2 (Mid-size VC),Medium,Independent,8.754228855721394,0.6,0.0,Saludable (> 18m)
28C0A9F1,ClimateTech,2014,Germany,Berlin,Seed,0.6,16.37,0.72,0.71,0.7,44,0,44,Tier 2 (Mid-size VC),Medium,Independent,22.736111111111114,11.83,0.0,Crítico (< 6m)
7EC62111,Robotics,2015,USA,Seattle,Series A,4.6,59.22,4.51,0.25,13.1,20,0,20,Corporate VC (e.g. Google Ventures),High,Independent,13.130820399113082,0.67,0.0,Moderado (6-18m)
E74DAD86,SpaceTech,2020,USA,New York,Seed,1.19,18.46,1.67,0.32,2.8,31,13,18,Tier 3 (Angel/Seed),Medium,Closed,11.053892215568863,2.3,0.4194,Crítico (< 6m)
1791F4A0,Cybersecurity,2021,Canada,Vancouver,Series A,14.05,182.34,11.93,0.45,25.5,40,0,40,Tier 3 (Angel/Seed),Low,Acquired,15.284157585917855,0.45,0.0,Saludable (> 18m)
617C3933,ClimateTech,2018,USA,Miami,Series B,15.2,149.82,6.7,0.54,23.8,46,0,46,Tier 2 (Mid-size VC),Low,Independent,22.361194029850743,0.97,0.0,Saludable (> 18m)
E2636939,EdTech,2019,Israel,Jerusalem,Series C+,40.79,368.37,19.64,2.01,19.3,137,0,137,Tier 2 (Mid-size VC),Medium,Independent,18.7561099796334,1.23,0.0,Saludable (> 18m)
7375BEAC,ClimateTech,2023,Singapore,Singapore,Seed,0.87,15.39,0.88,0.08,4.8,8,5,3,Corporate VC (e.g. Google Ventures),Medium,Closed,17.488636363636363,1.09,0.625,Crítico (< 6m)
1248C707,FinTech,2023,USA,Seattle,Series B,11.45,63.69,5.98,0.6,16.4,31,13,18,Corporate VC (e.g. Google Ventures),High,Independent,10.650501672240802,1.2,0.4194,Moderado (6-18m)
17447A99,Generative AI,2018,Canada,Toronto,Series A,24.03,153.32,17.33,2.53,9.1,168,0,168,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,8.847085978072707,1.75,0.0,Moderado (6-18m)
3996E167,HealthTech,2021,USA,Miami,Series B,16.07,104.06,5.51,0.31,39.2,27,0,27,Tier 3 (Angel/Seed),High,Closed,18.885662431941924,0.68,0.0,Saludable (> 18m)
80B11B40,Robotics,2020,Germany,Munich,Seed,2.28,20.67,0.74,0.17,8.4,9,0,9,Tier 3 (Angel/Seed),High,Independent,27.932432432432435,2.76,0.0,Moderado (6-18m)
F1322626,Robotics,2024,USA,New York,Series A,12.81,84.87,10.14,0.53,20.3,40,0,40,Tier 3 (Angel/Seed),High,Closed,8.3698224852071,0.63,0.0,Saludable (> 18m)
F7796FC4,Web3/Crypto,2019,USA,Boston,Series C+,82.87,785.08,53.76,2.56,31.2,166,0,166,Tier 2 (Mid-size VC),Medium,Independent,14.60342261904762,0.57,0.0,Saludable (> 18m)
4CA1F831,HealthTech,2021,India,Hyderabad,Seed,4.63,48.34,2.8,0.87,4.8,51,30,21,Tier 3 (Angel/Seed),Medium,Closed,17.264285714285716,3.73,0.5882,Crítico (< 6m)
6D728F1F,Autonomous Vehicles,2021,USA,New York,Series C+,161.15,507.81,20.14,7.34,21.7,393,0,393,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired,25.21400198609732,4.37,0.0,Saludable (> 18m)
6706D7DF,ClimateTech,2019,France,Paris,Series A,3.68,26.05,3.4,0.23,11.2,14,6,8,Corporate VC (e.g. Google Ventures),High,Closed,7.661764705882353,0.81,0.4286,Moderado (6-18m)
2B46BE35,Cybersecurity,2021,USA,San Francisco,Series C+,98.18,974.24,55.7,3.81,25.1,242,0,242,Tier 2 (Mid-size VC),High,Independent,17.490843806104127,0.82,0.0,Saludable (> 18m)
D1B05255,FinTech,2018,USA,Miami,Pre-IPO,257.49,2065.31,78.82,13.71,18.6,870,0,870,Tier 2 (Mid-size VC),High,Independent,26.20286729256534,2.09,0.0,Saludable (> 18m)
70ED028A,FinTech,2015,USA,Boston,Seed,1.4,21.04,1.13,0.54,2.2,39,18,21,Tier 2 (Mid-size VC),Low,Independent,18.619469026548675,5.73,0.4615,Crítico (< 6m)
9EB2540B,HealthTech,2019,Canada,Vancouver,Series B,17.51,206.2,15.69,0.44,32.4,28,0,28,Tier 2 (Mid-size VC),Medium,Independent,13.1421287444232,0.34,0.0,Saludable (> 18m)
A229BF7D,Generative AI,2023,USA,Boston,Seed,1.24,20.71,1.13,0.55,1.9,47,0,47,Corporate VC (e.g. Google Ventures),High,Closed,18.327433628318587,5.84,0.0,Crítico (< 6m)
4C0AED34,Cybersecurity,2020,Canada,Vancouver,Seed,1.67,21.42,1.26,0.19,5.8,15,0,15,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,17.0,1.81,0.0,Crítico (< 6m)
7EDBE156,Robotics,2020,USA,Boston,Series B,4.14,54.97,2.68,0.61,5.8,36,11,25,Corporate VC (e.g. Google Ventures),High,Independent,20.511194029850746,2.73,0.3056,Crítico (< 6m)
24586C76,Generative AI,2020,China,Beijing,Seed,2.76,37.51,3.16,1.04,2.4,53,0,53,Corporate VC (e.g. Google Ventures),Medium,Closed,11.87025316455696,3.95,0.0,Crítico (< 6m)
B9705872,ClimateTech,2015,Israel,Tel Aviv,Series A,6.33,34.91,1.32,0.88,6.5,54,0,54,Corporate VC (e.g. Google Ventures),High,Independent,26.446969696969692,8.0,0.0,Moderado (6-18m)
D22DF240,Generative AI,2019,USA,San Francisco,Series B,0.0,30.83,1.47,0.44,0.0,42,22,20,Bootstrapped,Medium,Closed,20.972789115646258,3.59,0.5238,Crítico (< 6m)
D4C83A62,Web3/Crypto,2021,USA,Boston,Series A,5.99,80.6,3.85,0.63,8.2,36,26,10,Tier 3 (Angel/Seed),High,Closed,20.935064935064933,1.96,0.7222,Moderado (6-18m)
613B5D4A,Web3/Crypto,2024,Israel,Jerusalem,Series B,33.53,351.58,26.45,1.83,17.4,103,0,103,Tier 3 (Angel/Seed),Low,Independent,13.292249527410208,0.83,0.0,Moderado (6-18m)
3F25F4F1,Autonomous Vehicles,2016,China,Beijing,Series C+,121.49,401.3,27.07,5.5,21.7,455,0,455,Tier 3 (Angel/Seed),High,Independent,14.824528998891763,2.44,0.0,Saludable (> 18m)
E338BEA1,HealthTech,2019,India,Mumbai,Series C+,47.04,394.75,38.22,3.3,13.8,170,0,170,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired,10.3283621140764,1.04,0.0,Moderado (6-18m)
2C8947FF,Generative AI,2014,Canada,Toronto,Series A,28.74,207.87,17.56,1.43,18.8,80,0,80,Tier 3 (Angel/Seed),Medium,Independent,11.837699316628703,0.98,0.0,Saludable (> 18m)
8A74313E,Web3/Crypto,2017,China,Shanghai,Seed,0.97,15.61,0.67,0.16,3.7,11,10,1,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,23.298507462686565,2.87,0.9091,Crítico (< 6m)
C19BB935,HealthTech,2019,Canada,Montreal,Series A,3.41,37.5,1.64,1.03,3.0,56,0,56,Corporate VC (e.g. Google Ventures),High,Acquired,22.865853658536587,7.54,0.0,Crítico (< 6m)
2202B6B1,Web3/Crypto,2020,UK,Cambridge,Series A,4.59,69.81,3.64,0.48,7.9,26,17,9,Corporate VC (e.g. Google Ventures),High,Acquired (Fire Sale),19.178571428571427,1.58,0.6538,Moderado (6-18m)
CB6B076C,Web3/Crypto,2017,India,Mumbai,Seed,1.05,23.22,0.88,0.47,1.8,26,22,4,Tier 2 (Mid-size VC),High,Acquired (Fire Sale),26.386363636363637,6.41,0.8462,Crítico (< 6m)
AAD832E6,EdTech,2017,USA,Boston,Series A,3.43,43.0,2.14,0.35,7.6,31,0,31,Tier 3 (Angel/Seed),Medium,Independent,20.093457943925234,1.96,0.0,Moderado (6-18m)
6116FE24,Robotics,2021,France,Paris,Seed,1.6,29.71,2.43,0.17,5.9,12,5,7,Tier 3 (Angel/Seed),High,Acquired,12.22633744855967,0.84,0.4167,Crítico (< 6m)
A61E22F1,HealthTech,2023,Germany,Munich,Series B,18.56,110.36,10.28,1.12,15.2,64,0,64,Tier 3 (Angel/Seed),High,Independent,10.735408560311285,1.31,0.0,Moderado (6-18m)
3587976B,EdTech,2018,USA,Boston,Series C+,42.59,305.2,23.04,2.69,15.3,209,95,114,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,13.246527777777779,1.4,0.4545,Moderado (6-18m)
DAFEBD60,SpaceTech,2020,China,Shanghai,Post-IPO,225.67,1171.44,42.02,10.08,22.2,718,0,718,Tier 2 (Mid-size VC),High,Acquired,27.878153260352214,2.88,0.0,Saludable (> 18m)
94C17969,Generative AI,2018,USA,San Francisco,Pre-IPO,629.03,7520.08,311.77,32.76,19.1,3083,0,3083,Tier 3 (Angel/Seed),Medium,Closed,24.120601725631076,1.26,0.0,Saludable (> 18m)
95A034EA,FinTech,2023,UK,Cambridge,Seed,2.62,25.16,0.99,0.67,3.4,49,18,31,Tier 3 (Angel/Seed),Medium,Independent,25.414141414141415,8.12,0.3673,Crítico (< 6m)
70659AD9,Web3/Crypto,2020,Japan,Tokyo,Seed,3.63,57.7,11.09,0.26,10.1,14,8,6,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired (Fire Sale),5.202885482416592,0.28,0.5714,Moderado (6-18m)
74459937,ClimateTech,2021,USA,San Francisco,Seed,0.13,18.98,0.74,0.17,0.5,14,5,9,Tier 3 (Angel/Seed),High,Independent,25.64864864864865,2.76,0.3571,Crítico (< 6m)
22F31A75,FinTech,2013,Singapore,Singapore,Series A,4.05,60.89,6.03,0.41,7.9,34,0,34,Corporate VC (e.g. Google Ventures),Low,Independent,10.097844112769486,0.82,0.0,Moderado (6-18m)
